ID,性别,年级,专业,使用时长,主要使用场景,使用态度,提问能力,信息核实,效率提升,使用ChatGPT_闭卷课程,使用ChatGPT_闭卷成绩,使用ChatGPT_开卷课程,使用ChatGPT_开卷成绩,不使用ChatGPT_闭卷课程,不使用ChatGPT_闭卷成绩,不使用ChatGPT_开卷课程,不使用ChatGPT_开卷成绩,学习渠道_1,学习渠道_2,学习渠道_3,学习渠道_4,学习渠道_5,Q15_知识联系,Q16_减轻负担,Q17_反思方法,Q18_批判审视,Q19_问题解决,Q20_深度思考,Q21_主动查证,Q22_激发创意,Q23_信息素养,Q24_掌控感,Q25_胜任感,Q26_归属感,Q27_兴趣提升,Q28_减轻焦虑,Q29_依赖内疚,Q30_担心落后,Q31_探索乐趣,Q32_弥补漏洞,Q33_个性化,Q34_情感不可替代,Q35_教学方法改革,Q36_融入课堂,Q37_注重过程,Q38_角色转变,Q39_担心关注减少,Q40_利大于弊,Q41_平衡使用,Q42_职业重要,Q43_隐私担忧,Q44_制定规则,Q45_支持课程,Q46_减少讨论,Q47_促进公平,Q48_加剧不平等,Q49_驾驭AI,Q50_未来乐观,Q51_思维不可替代,使用时长_数值,使用态度_数值,提问能力_数值,信息核实_数值,效率提升_数值,认知特质,动机特质,教学特质,综合特质
RESP_8288,女,2023级,数学与统计类,频繁使用（16小时以上）,文本润色、翻译与内容总结,比较积极,一般,有时会,提升非常大,跨文化交际,76,影视翻译,83,第二语言习得,79,外语文学鉴赏,81,1,1,0,0,1,E,E,E,E,C,E,D,E,D,C,D,C,A,C,C,C,B,A,B,C,C,D,A,C,D,C,E,C,D,D,C,B,E,E,E,D,D,4,4,3,3,5,1.179450475,-0.639995582,0.061638438,0.860287148
RESP_8289,女,2023级,数学与统计类,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,比较积极,一般,很少会,提升非常大,文艺理论,77,文化遗产保护,86,古代汉语,83,影视鉴赏,84,0,1,0,1,0,B,E,C,E,D,D,D,E,E,D,D,E,A,C,B,C,C,C,C,E,E,D,D,E,C,C,C,A,B,B,A,D,E,A,A,A,A,3,4,3,2,5,1.105306797,0.48844152,1.255578858,-1.517306624
RESP_8290,男,2023级,外语类,频繁使用（16小时以上）,文本润色、翻译与内容总结,中立,一般,很少会,提升非常大,编译原理,87,数字图像处理,95,人工智能基础,90,人工智能导论,92,0,0,0,1,1,B,E,C,E,C,C,C,B,C,C,C,D,D,E,E,C,D,A,A,C,C,A,B,B,A,E,A,C,E,B,E,E,D,D,E,E,E,4,3,3,2,5,0.024708748,1.018053075,-1.246629018,1.821215568
RESP_8291,男,2024级,信息类（含计算机、电信、通信工程等）,频繁使用（16小时以上）,编程辅助与代码调试,比较积极,一般,从不,提升较小,经济法,80,国际贸易实务,88,宏观经济学,85,消费者行为学,87,0,1,1,1,1,B,B,A,C,C,A,E,A,B,E,E,A,E,D,B,E,E,A,B,A,A,C,C,C,B,A,A,D,C,C,B,B,B,C,B,D,D,4,4,3,1,2,-1.127873502,2.365264191,-1.285878234,-0.288502472
RESP_8292,女,2022级,物理与工程类（含物理、机械、电子、电气等）,几乎不用（少于1小时）,解答课程疑难问题,中立,一般,经常会,提升较大,计算机体系结构,79,信息安全概论,86,计算机图形学,82,人机交互设计,84,0,1,1,1,0,A,A,B,D,B,C,C,C,C,B,B,A,B,A,A,B,C,D,E,D,E,D,D,D,D,C,E,E,C,E,D,E,D,B,D,C,D,1,3,3,4,4,-1.141817569,-0.654873439,1.246933082,0.767239799
RESP_8293,男,2022级,信息类（含计算机、电信、通信工程等）,中等使用（8-15小时）,解答课程疑难问题,比较积极,一般,有时会,提升较大,计算机组成原理,92,人工智能导论,94,数据结构与算法,90,物联网导论,91,0,1,1,1,1,A,B,A,A,A,A,B,B,A,D,B,D,B,B,C,D,D,E,E,D,E,E,E,D,E,D,C,C,D,E,E,C,E,A,B,D,B,3,4,3,3,4,-2.693505493,0.181601372,1.548114535,0.644085492
RESP_8294,男,2021级及以前,信息类（含计算机、电信、通信工程等）,频繁使用（16小时以上）,编程辅助与代码调试,非常积极,比较强,很少会,提升非常大,词汇学,80,外语写作技巧,88,文体学,84,外语演讲与辩论,85,1,0,1,0,0,B,C,D,D,E,E,C,D,E,A,C,C,C,B,D,D,C,B,D,C,C,A,B,C,B,C,C,C,C,A,B,C,D,D,C,B,D,4,5,4,2,5,0.950378338,0.039232712,0.30262951,0.015591525
RESP_8295,女,2023级,人文与艺术类（含文学、历史、哲学、新闻等）,频繁使用（16小时以上）,生成创意、获取灵感和写作大纲,比较积极,一般,从不,提升较大,环境工程原理,80,食品科学,88,生物化学,85,纳米材料导论,87,0,1,1,1,1,B,A,E,C,C,C,C,B,C,E,C,D,D,D,E,E,A,B,C,C,A,C,C,B,A,A,A,A,A,C,A,D,E,B,B,C,A,4,4,3,1,4,0.244378611,1.368986512,-1.099656307,-1.226285181
RESP_8296,男,2021级及以前,外语类,中等使用（8-15小时）,文本润色、翻译与内容总结,比较积极,一般,经常会,提升较大,古代汉语,82,媒介素养,90,中国文学史,86,新媒体研究,87,0,1,1,0,0,A,B,B,A,B,B,A,A,A,E,A,E,A,E,E,E,E,E,D,E,A,E,D,E,E,D,C,C,E,A,C,D,C,D,D,A,B,3,4,3,4,4,-1.496434808,-0.596568775,1.911308046,0.226741536
RESP_8297,男,2022级,人文与艺术类（含文学、历史、哲学、新闻等）,频繁使用（16小时以上）,搜集和概括文献资料,中立,比较弱,从不,提升较大,热力学与统计物理,79,工程经济学,87,流体力学,83,科技创新方法,84,1,1,0,1,1,A,E,A,D,D,D,A,C,E,E,E,D,B,E,C,B,C,B,C,C,D,C,C,B,C,C,A,D,B,C,C,E,C,B,D,C,B,4,3,2,1,4,0.424810339,0.978682539,0.271417406,0.372051621
RESP_8298,女,2021级及以前,人文与艺术类（含文学、历史、哲学、新闻等）,中等使用（8-15小时）,编程辅助与代码调试,比较积极,比较强,经常会,一般,高等数学,76,运筹学,84,复变函数,82,精算学基础,83,1,1,1,0,1,B,B,B,B,A,B,D,A,B,B,A,A,D,C,A,C,A,D,C,D,B,B,C,C,D,C,C,C,A,A,A,A,C,C,D,A,A,3,4,4,4,3,-1.16508807,-1.230167302,0.462223019,-0.674423741
RESP_8299,男,2024级,经管与社科类（含经济、管理、法律、社会学等）,中等使用（8-15小时）,文本润色、翻译与内容总结,比较积极,非常弱,很少会,提升较大,古典文献学,87,新媒体研究,94,古代汉语,91,媒介素养,91,1,1,0,1,0,B,B,C,C,A,B,B,B,C,D,C,D,A,C,B,D,C,A,A,B,C,B,A,C,B,C,C,D,B,C,B,B,C,E,E,C,D,3,4,1,2,4,-1.077786355,0.093904468,-1.143780217,0.094373372
RESP_8300,男,2021级及以前,信息类（含计算机、电信、通信工程等）,中等使用（8-15小时）,文本润色、翻译与内容总结,非常积极,一般,经常会,提升较大,流体力学,80,质量控制,87,电路原理,82,新能源技术,84,0,1,0,1,0,A,E,A,B,B,A,A,A,B,D,E,D,C,C,B,B,C,B,C,E,B,B,D,C,D,E,E,A,E,A,E,A,A,A,E,E,A,3,5,3,4,4,-0.800580505,0.234393915,-0.490165056,0.111733654
RESP_8301,女,2021级及以前,人文与艺术类（含文学、历史、哲学、新闻等）,较少使用（1-7小时）,生成创意、获取灵感和写作大纲,比较积极,比较弱,很少会,提升非常大,外语教学法,82,旅游外语,90,文体学,85,外语国家概况,87,0,1,1,1,0,B,C,A,E,B,A,B,D,D,B,C,A,C,A,A,C,A,C,C,A,B,C,B,A,D,B,C,D,C,C,B,E,B,B,C,E,C,2,4,2,2,5,-0.187409114,-1.229311377,-0.23526317,0.408505439
RESP_8302,男,2024级,经管与社科类（含经济、管理、法律、社会学等）,中等使用（8-15小时）,编程辅助与代码调试,中立,比较强,从不,提升较大,算法设计与分析,76,物联网导论,85,离散数学,81,区块链技术,83,1,0,1,1,1,C,D,C,B,B,D,E,B,D,B,C,D,D,C,C,C,B,E,E,E,E,D,D,D,E,D,E,E,E,D,E,E,D,D,A,E,B,3,3,4,1,4,0.173013422,-0.239608569,1.835500291,1.299180286
RESP_8303,男,2021级及以前,信息类（含计算机、电信、通信工程等）,中等使用（8-15小时）,编程辅助与代码调试,中立,一般,很少会,提升较大,民法总论,78,人力资源管理,86,管理学原理,82,项目管理,83,1,1,0,0,0,E,D,B,C,E,D,D,C,D,D,E,E,C,E,C,D,C,C,C,D,E,C,D,C,C,B,C,D,E,C,E,C,B,D,C,C,C,3,3,3,2,4,1.035510913,0.771637272,0.667254921,0.689629618
RESP_8304,男,2021级及以前,生化环材类（包含环境工程、化学、生物学、材料等）,较少使用（1-7小时）,解答课程疑难问题,比较消极,一般,有时会,一般,微观经济学,83,品牌管理,91,组织行为学,86,人力资源管理,87,1,1,0,1,1,C,C,B,C,A,C,D,A,C,C,A,B,D,A,D,A,D,D,E,E,D,E,D,E,E,E,C,E,D,E,D,D,E,E,B,A,E,2,2,3,3,3,-0.506093722,-0.115661493,1.997021134,1.120665169
RESP_8305,女,2021级及以前,信息类（含计算机、电信、通信工程等）,中等使用（8-15小时）,搜集和概括文献资料,比较消极,一般,很少会,一般,概率论与数理统计,78,数学建模,87,复变函数,83,统计软件应用,85,0,1,0,0,1,A,C,E,C,B,D,A,E,B,C,B,A,D,A,A,E,A,E,E,D,E,E,B,D,C,B,D,B,B,C,D,C,E,A,B,A,C,3,2,3,2,3,-0.210681138,-1.376012725,0.839723251,0.016103246
RESP_8306,男,2023级,经管与社科类（含经济、管理、法律、社会学等）,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,比较积极,比较强,有时会,一般,编译原理,79,数据可视化,87,计算机体系结构,82,人工智能导论,84,1,1,1,1,0,C,D,D,E,D,E,A,D,D,E,D,D,E,C,D,E,E,C,D,B,A,E,A,B,B,A,B,B,A,B,B,B,D,C,C,C,D,3,4,4,3,3,1.086565287,1.358566395,-0.500897245,-0.575994066
RESP_8307,男,2023级,物理与工程类（含物理、机械、电子、电气等）,几乎不用（少于1小时）,文本润色、翻译与内容总结,比较消极,非常强,很少会,一般,数理逻辑,86,贝叶斯统计,94,线性代数,90,精算学基础,92,0,0,0,1,1,C,B,B,B,D,A,B,C,C,D,B,C,A,C,C,B,C,D,D,C,C,C,D,B,E,A,B,C,B,D,B,B,C,B,B,A,C,1,2,5,2,3,-1.03553329,-1.20877135,0.605161333,-0.496577261
RESP_8308,女,2023级,人文与艺术类（含文学、历史、哲学、新闻等）,中等使用（8-15小时）,文本润色、翻译与内容总结,中立,一般,很少会,提升较大,环境工程原理,83,基因工程,91,化工原理,88,环境法学,89,0,0,1,0,1,E,E,E,C,B,D,C,A,B,C,D,B,C,B,C,D,D,B,D,B,C,C,A,E,C,D,B,B,C,E,B,C,C,C,C,C,B,3,3,3,2,4,2.037646781,-0.159761691,0.243846413,0.036486772
RESP_8309,女,2021级及以前,物理与工程类（含物理、机械、电子、电气等）,中等使用（8-15小时）,解答课程疑难问题,比较消极,比较弱,有时会,提升非常大,工程热力学,86,工业设计,94,电路原理,90,智能制造导论,91,1,1,0,1,1,C,C,B,B,C,A,A,A,C,C,B,E,B,A,A,B,A,D,D,D,D,B,E,D,C,E,D,C,C,E,E,E,D,D,E,D,D,3,2,2,3,5,-0.902153761,-2.190409856,0.57515477,1.498767466
RESP_8310,女,2024级,物理与工程类（含物理、机械、电子、电气等）,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,非常消极,比较弱,有时会,一般,理论力学,84,质量控制,91,电路原理,87,工程经济学,89,1,1,0,0,1,D,D,D,D,D,D,D,E,D,B,B,A,B,A,A,B,B,B,D,A,E,A,A,A,A,A,B,A,A,A,A,A,B,C,A,B,B,3,1,2,3,3,0.764723136,-1.615698717,-1.796722112,-1.262309565
RESP_8311,女,2021级及以前,外语类,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,非常积极,一般,有时会,提升较大,工程数学,85,新能源技术,93,理论力学,92,虚拟现实技术,92,0,1,0,0,1,E,D,D,C,C,E,D,E,C,B,D,C,B,D,C,C,D,B,B,A,B,A,A,B,C,B,D,D,E,C,B,E,D,B,E,D,B,3,5,3,3,4,1.350759449,0.243830188,-1.16667041,0.097405575
RESP_8312,男,2022级,生化环材类（包含环境工程、化学、生物学、材料等）,几乎不用（少于1小时）,文本润色、翻译与内容总结,比较消极,比较强,有时会,没有提升,概率论与数理统计,86,优化方法,94,实变函数,91,统计软件应用,90,1,1,1,1,0,A,A,E,E,A,D,A,A,A,D,C,B,D,A,A,C,C,A,B,C,A,C,D,B,B,B,B,A,A,A,E,A,B,A,C,A,A,1,2,4,3,1,-2.075005233,0.07843104,-0.114145451,-1.786769589
RESP_8313,女,2024级,外语类,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,比较积极,非常强,有时会,没有提升,电子技术,77,科技创新方法,85,工程数学,83,智能制造导论,84,0,0,0,1,1,E,D,C,D,E,E,E,D,C,D,D,E,E,C,C,C,C,B,D,D,E,D,E,E,D,B,C,A,D,A,C,A,B,B,B,A,B,3,4,5,3,1,1.101459297,1.057813716,1.102521949,-1.777527661
RESP_8314,女,2021级及以前,人文与艺术类（含文学、历史、哲学、新闻等）,中等使用（8-15小时）,文本润色、翻译与内容总结,非常积极,比较强,经常会,提升非常大,计算机网络,92,大数据技术,97,算法设计与分析,94,人机交互设计,92,0,1,1,1,1,A,B,B,A,B,A,B,B,A,C,C,C,D,D,A,E,C,A,B,B,E,B,B,A,A,E,C,E,D,D,D,E,C,D,D,E,E,3,5,4,4,5,-2.258769634,-0.084657488,-0.800452523,1.267526116
RESP_8315,女,2021级及以前,经管与社科类（含经济、管理、法律、社会学等）,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,非常积极,比较强,很少会,提升较小,信号与系统,85,虚拟现实技术,91,理论力学,87,可持续工程,88,0,1,1,1,1,C,D,C,D,D,D,D,A,D,E,E,D,D,C,D,E,E,A,B,D,A,D,C,E,C,A,B,A,C,A,A,C,A,A,A,A,A,3,5,4,2,2,0.587545366,2.767753592,-0.09511019,-1.924236843
RESP_8316,女,2024级,物理与工程类（含物理、机械、电子、电气等）,中等使用（8-15小时）,解答课程疑难问题,比较积极,比较强,很少会,提升较大,有机化学,83,药物化学,92,生物化学,89,生物信息学,91,0,1,1,1,1,A,B,A,B,A,B,B,B,A,C,C,E,C,E,E,E,E,B,D,D,B,D,D,E,C,E,E,D,E,E,E,E,E,E,E,E,C,3,4,4,2,4,-1.159640973,1.137970805,0.890747264,1.71872553
RESP_8317,女,2024级,人文与艺术类（含文学、历史、哲学、新闻等）,中等使用（8-15小时）,编程辅助与代码调试,非常积极,比较弱,总是会,提升较大,复变函数,82,金融数学,90,数理逻辑,86,优化方法,87,1,1,0,1,1,C,D,D,B,C,D,D,D,C,D,D,E,E,C,E,B,C,D,C,B,C,A,B,D,E,D,C,D,B,C,C,D,C,C,B,C,A,3,5,2,5,4,0.080689108,0.83766728,0.213213909,0.181567432
RESP_8318,女,2021级及以前,经管与社科类（含经济、管理、法律、社会学等）,较少使用（1-7小时）,生成创意、获取灵感和写作大纲,中立,比较弱,经常会,一般,传播学理论,86,影视鉴赏,94,文艺理论,89,创意写作,91,1,1,0,0,1,E,C,C,A,A,A,C,B,C,C,A,B,A,A,D,D,A,A,A,B,D,B,C,C,B,C,C,B,C,C,A,B,B,C,A,B,D,2,3,2,4,3,-0.476647885,-0.451018226,-0.645293365,-0.803464067
RESP_8319,男,2024级,数学与统计类,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,非常积极,比较强,很少会,提升较大,会计学原理,79,创新创业管理,87,经济法,85,投资学,86,0,1,0,0,1,E,E,C,A,D,E,C,C,E,D,C,D,C,B,B,B,E,E,E,B,C,C,D,C,C,E,D,D,C,D,E,C,A,D,D,C,B,3,5,4,2,4,0.960295556,1.013055446,0.026765992,0.335566771
RESP_8320,女,2024级,生化环材类（包含环境工程、化学、生物学、材料等）,频繁使用（16小时以上）,文本润色、翻译与内容总结,中立,一般,有时会,提升较大,文体学,83,外语媒体研究,90,语言学概论,86,外语文学鉴赏,88,1,1,0,1,0,D,D,D,C,C,C,B,C,C,C,C,C,D,D,C,C,A,E,A,C,C,C,B,A,A,A,D,C,B,A,E,A,A,B,B,A,A,4,3,3,3,4,0.167365377,0.109695202,-0.876291409,-1.178262745
RESP_8321,女,2024级,生化环材类（包含环境工程、化学、生物学、材料等）,较少使用（1-7小时）,文本润色、翻译与内容总结,比较积极,一般,从不,提升较小,微分方程,81,金融数学,89,泛函分析,85,时间序列分析,86,1,1,0,1,0,D,C,E,D,E,A,E,E,E,D,E,E,E,E,D,E,E,A,A,A,A,B,C,A,A,B,E,E,C,D,E,D,B,E,A,B,B,2,4,3,1,2,0.924683929,0.96936097,-1.583779107,0.687735633
RESP_8322,男,2023级,物理与工程类（含物理、机械、电子、电气等）,频繁使用（16小时以上）,搜集和概括文献资料,比较积极,比较弱,很少会,提升较大,计算机网络,80,云计算基础,88,离散数学,85,移动应用开发,87,1,0,1,0,1,E,E,E,E,E,E,E,E,D,B,D,D,C,B,D,B,C,E,E,A,E,E,E,E,E,E,E,B,C,B,C,B,E,B,C,C,E,4,4,2,2,4,2.241889585,-0.206508839,-0.4937396,0.018087792
RESP_8323,男,2024级,数学与统计类,频繁使用（16小时以上）,解答课程疑难问题,比较积极,比较弱,有时会,提升较大,算法设计与分析,82,移动应用开发,90,编译原理,88,信息安全概论,89,1,1,0,0,0,C,D,C,E,E,E,E,C,E,E,E,E,E,E,E,D,E,C,B,A,C,B,A,A,A,B,A,A,B,C,B,A,C,C,B,C,A,4,4,2,3,4,1.91212674,1.394281158,-1.169690363,-1.005903418
RESP_8324,男,2021级及以前,经管与社科类（含经济、管理、法律、社会学等）,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,非常积极,比较弱,从不,提升非常大,编译原理,78,物联网导论,86,计算机网络,84,自然语言处理,85,0,0,1,1,1,C,E,E,C,C,D,D,D,D,C,C,E,D,B,A,B,D,D,C,D,D,E,B,D,D,C,E,C,C,D,E,B,C,E,B,A,C,3,5,2,1,5,1.197443817,0.105707755,0.907099793,0.442879019
RESP_8325,男,2021级及以前,数学与统计类,中等使用（8-15小时）,文本润色、翻译与内容总结,比较积极,比较弱,有时会,提升较大,组织行为学,74,合同法实务,82,商法,77,创新创业管理,79,0,1,1,1,1,C,C,D,C,B,E,B,D,D,E,E,E,E,D,E,E,D,D,C,B,C,C,D,A,E,C,B,B,D,D,C,C,B,E,C,C,B,3,4,2,3,4,0.28380228,3.14620077,0.43455245,0.181115016
RESP_8326,女,2022级,信息类（含计算机、电信、通信工程等）,中等使用（8-15小时）,解答课程疑难问题,非常积极,比较弱,很少会,一般,中国哲学史,82,修辞学,89,美学原理,85,影视鉴赏,86,1,1,0,1,1,A,B,D,B,A,A,B,C,C,E,B,E,E,E,D,D,E,D,C,D,D,E,C,E,D,C,A,C,B,E,B,C,B,A,A,B,E,3,5,2,2,3,-0.80926716,1.695065908,0.676111986,-1.583061167
RESP_8327,女,2021级及以前,生化环材类（包含环境工程、化学、生物学、材料等）,中等使用（8-15小时）,文本润色、翻译与内容总结,非常积极,比较弱,很少会,提升较大,翻译理论与实践,78,外语演讲与辩论,86,跨文化交际,81,同声传译基础,83,1,1,0,1,1,C,D,C,D,D,B,A,B,C,B,B,C,C,A,C,B,B,D,C,D,D,B,C,B,C,A,A,C,B,C,C,C,D,C,E,C,B,3,5,2,2,4,0.28301966,-0.542049587,-0.189039763,-0.196617833
RESP_8328,男,2021级及以前,物理与工程类（含物理、机械、电子、电气等）,频繁使用（16小时以上）,解答课程疑难问题,比较积极,比较强,从不,提升较大,语法理论,81,外语写作技巧,89,高级英语,84,外语媒体研究,86,0,1,1,1,1,D,D,D,D,E,D,D,C,D,E,E,C,E,D,B,E,D,D,C,E,D,D,E,E,D,A,C,A,A,B,B,B,A,A,A,A,A,4,4,4,1,4,0.767698199,1.898838247,0.7804604,-1.935307545
RESP_8329,男,2024级,物理与工程类（含物理、机械、电子、电气等）,较少使用（1-7小时）,文本润色、翻译与内容总结,中立,非常强,很少会,一般,语法理论,81,外语戏剧表演,88,文体学,84,外语写作技巧,86,1,0,1,1,0,B,B,B,B,A,B,B,A,A,E,D,A,D,D,C,D,E,A,C,C,C,B,B,B,A,E,C,D,B,C,B,B,B,A,E,C,C,2,3,5,2,3,-1.278221834,2.185333973,-0.422222357,-1.208585633
RESP_8330,女,2024级,信息类（含计算机、电信、通信工程等）,频繁使用（16小时以上）,编程辅助与代码调试,比较积极,比较弱,从不,提升较大,外语教学法,86,外语戏剧表演,93,文体学,89,外语文学鉴赏,90,0,1,0,1,0,C,C,B,A,D,C,C,B,B,A,C,B,A,C,B,E,C,A,C,A,A,A,B,A,A,B,C,D,D,D,D,E,D,D,E,E,D,4,4,2,1,4,-0.551769944,-0.775993872,-0.963092675,1.258426822
RESP_8331,女,2023级,生化环材类（包含环境工程、化学、生物学、材料等）,较少使用（1-7小时）,解答课程疑难问题,比较消极,比较强,很少会,提升较大,物理化学,86,环境法学,94,材料科学基础,90,药物化学,90,1,1,0,1,1,B,C,C,A,C,A,B,C,B,D,C,E,A,B,B,B,C,D,D,D,D,B,E,D,C,E,E,D,B,E,E,C,E,C,E,E,E,2,2,4,2,4,-0.705667574,0.070590665,0.842913495,1.266739579
RESP_8332,女,2023级,生化环材类（包含环境工程、化学、生物学、材料等）,中等使用（8-15小时）,文本润色、翻译与内容总结,非常积极,一般,总是会,提升较大,偏微分方程,77,图论及其应用,85,线性代数,80,统计软件应用,82,1,1,1,0,1,C,C,C,E,D,D,D,D,C,D,D,E,D,C,C,A,C,D,C,C,A,C,D,C,C,C,D,D,D,B,C,C,C,C,C,B,E,3,5,3,5,4,0.98713089,0.778081931,0.258831894,0.368696895
RESP_8333,男,2024级,人文与艺术类（含文学、历史、哲学、新闻等）,中等使用（8-15小时）,编程辅助与代码调试,非常积极,非常强,有时会,提升较小,环境工程原理,86,生物信息学,94,分析化学,91,药物分析,91,0,1,1,1,1,C,B,C,C,A,B,C,B,B,C,E,C,E,E,C,D,C,C,C,D,E,B,A,D,A,E,D,D,A,C,C,B,C,D,C,C,B,3,5,5,3,2,-0.468110979,1.128982628,-0.37920964,0.491409371
RESP_8334,男,2021级及以前,经管与社科类（含经济、管理、法律、社会学等）,中等使用（8-15小时）,文本润色、翻译与内容总结,比较积极,非常强,有时会,没有提升,管理学原理,80,消费者行为学,88,组织行为学,84,合同法实务,85,0,1,0,1,1,C,B,E,C,D,C,A,C,E,D,D,D,C,C,D,E,B,B,A,C,D,A,C,C,B,D,D,E,E,D,D,C,D,E,E,D,E,3,4,5,3,1,0.817247691,1.006383797,-0.735724622,1.12937064
RESP_8335,男,2021级及以前,经管与社科类（含经济、管理、法律、社会学等）,中等使用（8-15小时）,生成创意、获取灵感和写作大纲,比较积极,一般,有时会,提升较大,抽象代数,87,图论及其应用,95,数值分析,91,统计软件应用,91,0,0,0,1,1,B,A,C,B,C,B,B,D,B,D,D,B,D,E,B,C,B,A,A,A,B,A,B,A,B,D,D,D,C,E,E,C,C,D,D,D,C,3,4,3,3,4,-0.350491785,-0.105549325,-2.355683153,0.424511239
RESP_8336,男,2024级,信息类（含计算机、电信、通信工程等）,频繁使用（16小时以上）,编程辅助与代码调试,非常积极,非常强,经常会,提升较大,数理逻辑,81,数学建模,88,抽象代数,84,数学史,86,0,0,1,0,1,A,B,C,C,A,B,B,D,C,D,D,A,D,A,D,D,E,D,D,D,B,B,B,C,B,D,C,E,B,D,B,D,E,D,C,C,C,4,5,5,4,4,-0.515256609,1.357508988,-0.307849864,0.230878072
RESP_8337,男,2021级及以前,人文与艺术类（含文学、历史、哲学、新闻等）,中等使用（8-15小时）,编程辅助与代码调试,比较积极,一般,很少会,提升非常大,宏观经济学,91,人力资源管理,96,统计学,92,项目管理,92,1,0,0,0,1,E,E,D,C,E,D,C,E,C,C,D,D,D,C,C,E,D,C,C,B,D,B,B,C,E,D,D,E,E,E,E,B,E,E,C,D,E,3,4,3,2,5,0.935025621,0.72264206,0.379649737,1.882902104
RESP_8338,男,2022级,信息类（含计算机、电信、通信工程等）,中等使用（8-15小时）,解答课程疑难问题,非常积极,比较弱,经常会,提升较大,语用学,78,外语演讲与辩论,86,跨文化交际,84,外语影视配音,85,1,1,0,1,1,E,E,E,B,D,E,C,D,E,A,C,B,C,D,D,D,A,B,A,C,C,D,A,B,A,C,C,C,E,D,E,D,C,D,D,D,D,3,5,2,4,4,1.763623264,-0.550772342,-0.876276983,0.865120287
RESP_8339,男,2023级,人文与艺术类（含文学、历史、哲学、新闻等）,较少使用（1-7小时）,文本润色、翻译与内容总结,非常积极,比较强,有时会,一般,语法理论,84,外语国家概况,92,外语教学法,88,外语歌曲赏析,89,1,0,0,1,0,C,C,D,D,C,B,D,C,C,B,D,C,D,C,B,D,C,D,D,C,D,C,D,E,E,D,E,C,D,E,E,D,D,C,E,E,E,2,5,4,3,3,0.336835121,0.118052221,0.566688695,1.672664261
RESP_8340,男,2023级,信息类（含计算机、电信、通信工程等）,中等使用（8-15小时）,文本润色、翻译与内容总结,比较积极,比较强,有时会,提升较大,高等数学,81,精算学基础,88,实变函数,85,数学史,86,1,1,1,0,0,B,B,D,C,D,C,C,C,C,B,B,C,C,B,D,C,C,C,B,C,D,D,D,E,B,C,A,B,A,A,D,B,B,B,C,D,E,3,4,4,3,4,-0.219994717,0.13225827,-0.141069142,-0.214126142
